cell,V1,V2
287.0,2.0215651988983154,21.536691665649414
288.0,8.779993057250977,6.574254035949707
289.0,1.905828833580017,21.831581115722656
290.0,9.648877143859863,5.812009811401367
291.0,9.936195373535156,-9.641153335571289
292.0,-9.105609893798828,5.522804260253906
293.0,2.3812203407287598,21.326963424682617
294.0,9.827927589416504,5.887280464172363
295.0,8.468318939208984,6.51860237121582
296.0,8.85205078125,5.348643779754639
297.0,8.408757209777832,5.635929584503174
298.0,2.400517702102661,21.751840591430664
299.0,-9.67010498046875,5.63499641418457
300.0,8.694985389709473,5.377878665924072
301.0,10.28917407989502,-9.752310752868652
302.0,1.8902688026428223,21.827129364013672
303.0,-3.2945218086242676,-9.518670082092285
304.0,-9.702730178833008,5.071817398071289
305.0,-9.480865478515625,4.5190534591674805
306.0,2.059067726135254,21.87411880493164
307.0,8.320876121520996,5.733922958374023
308.0,2.1585114002227783,21.54136085510254
309.0,-9.770379066467285,5.463487148284912
310.0,9.515286445617676,6.391413688659668
311.0,8.784294128417969,5.3715925216674805
312.0,9.809165954589844,6.091920375823975
313.0,8.314143180847168,6.503391265869141
314.0,-9.632266998291016,5.727215766906738
315.0,2.309497833251953,21.63412094116211
316.0,2.1675503253936768,21.520221710205078
317.0,-3.814751386642456,-9.882552146911621
318.0,10.600345611572266,-9.117045402526855
319.0,-8.7320556640625,4.934670925140381
320.0,9.63914966583252,5.435620307922363
321.0,2.0771796703338623,21.22862434387207
322.0,2.0742785930633545,21.723466873168945
323.0,9.769502639770508,-9.06244945526123
324.0,-9.758343696594238,4.614248275756836
325.0,10.271246910095215,-9.123517036437988
326.0,-9.616204261779785,5.39573335647583
327.0,8.6055326461792,5.931487560272217
328.0,9.248827934265137,6.683798789978027
329.0,9.652997016906738,5.982844352722168
330.0,-9.420575141906738,4.612390518188477
331.0,8.657795906066895,6.227984428405762
332.0,-9.411176681518555,5.675320148468018
333.0,-9.602892875671387,5.525170803070068
334.0,-8.602001190185547,5.105464935302734
335.0,9.529234886169434,5.701545715332031
336.0,9.149754524230957,5.5680084228515625
337.0,-8.949234962463379,5.092215538024902
338.0,-3.449747085571289,-9.887245178222656
339.0,8.830632209777832,5.609951972961426
340.0,-9.60824966430664,5.398687362670898
341.0,8.857386589050293,6.820895671844482
342.0,9.22978687286377,5.778113842010498
343.0,8.885208129882812,6.853833198547363
344.0,-9.926668167114258,4.975838661193848
345.0,9.934342384338379,-9.421167373657227
346.0,8.322808265686035,6.620324611663818
347.0,8.4376802444458,6.393536567687988
348.0,10.13661003112793,-9.477679252624512
349.0,8.264888763427734,6.44004487991333
350.0,8.693639755249023,5.788522243499756
351.0,-9.327463150024414,5.119105815887451
352.0,9.050970077514648,5.72420072555542
353.0,-9.520845413208008,5.124424457550049
354.0,2.395364284515381,21.71860122680664
355.0,-9.684109687805176,5.6947736740112305
356.0,8.590867042541504,5.477477550506592
357.0,10.342458724975586,-9.675935745239258
358.0,8.654497146606445,6.565698146820068
359.0,10.158905982971191,-8.8348970413208
360.0,8.335858345031738,5.619244575500488
361.0,8.18525505065918,6.068502902984619
362.0,-9.14519214630127,4.701082706451416
363.0,9.689634323120117,-9.085205078125
364.0,-9.25840950012207,5.370809555053711
365.0,-9.40319538116455,4.938689708709717
366.0,9.350610733032227,6.5829596519470215
367.0,8.79858684539795,6.636419296264648
368.0,9.857000350952148,-9.214592933654785
369.0,8.835485458374023,6.430760860443115
370.0,9.612433433532715,5.858192443847656
371.0,-3.6362051963806152,-9.550094604492188
372.0,-9.209718704223633,5.427109241485596
373.0,10.30427360534668,-9.351070404052734
374.0,-3.5429725646972656,-9.61931037902832
375.0,10.348764419555664,-9.20656681060791
376.0,-3.2730672359466553,-9.743608474731445
377.0,-3.5598621368408203,-9.753954887390137
378.0,-3.3655049800872803,-9.790534973144531
379.0,-9.676111221313477,5.672746181488037
380.0,9.492090225219727,5.419639587402344
381.0,2.1079518795013428,21.558393478393555
382.0,8.637504577636719,5.357351303100586
383.0,9.252809524536133,6.639206409454346
384.0,10.4741792678833,-9.065786361694336
385.0,-9.320243835449219,5.133641719818115
386.0,10.565276145935059,-9.367461204528809
387.0,-3.529998540878296,-9.506781578063965
388.0,1.7022424936294556,21.234434127807617
389.0,-8.945899963378906,5.57848596572876
390.0,8.12057113647461,6.314908504486084
391.0,1.6068341732025146,21.365022659301758
392.0,2.23075270652771,21.687664031982422
393.0,1.870036244392395,21.92572784423828
394.0,-8.900214195251465,5.109996318817139
395.0,9.345386505126953,6.272087097167969
396.0,-9.87134075164795,5.38314962387085
397.0,10.205431938171387,-9.172966957092285
398.0,8.421246528625488,6.116459369659424
399.0,2.313634157180786,21.27037239074707
400.0,1.7345495223999023,21.59147071838379
401.0,2.346367359161377,21.557199478149414
402.0,1.955436110496521,21.446714401245117
403.0,2.4247488975524902,21.526897430419922
404.0,9.371335983276367,5.598018169403076
405.0,-9.849030494689941,5.296073913574219
406.0,9.387770652770996,5.406296253204346
407.0,9.119956970214844,5.167720794677734
408.0,-9.667207717895508,4.864675998687744
409.0,-3.2844104766845703,-9.841513633728027
410.0,-8.825407028198242,5.13778018951416
411.0,9.675760269165039,5.938121318817139
412.0,10.590995788574219,-9.462997436523438
413.0,9.596251487731934,5.7769455909729
414.0,10.427237510681152,-9.067233085632324
415.0,10.101963996887207,-9.098642349243164
416.0,2.2157604694366455,21.23014259338379
417.0,8.628830909729004,6.6045145988464355
418.0,9.414996147155762,5.996749401092529
419.0,-9.678945541381836,4.6887946128845215
420.0,9.254607200622559,6.575473785400391
421.0,8.656707763671875,5.591158390045166
422.0,8.829166412353516,5.659125328063965
423.0,10.010232925415039,-9.61414909362793
424.0,9.061782836914062,6.589314937591553
425.0,-9.313334465026855,5.274984836578369
426.0,10.414813041687012,-9.234135627746582
427.0,8.56645393371582,6.289155006408691
428.0,9.844084739685059,-9.6992769241333
429.0,1.854134440422058,21.77334976196289
430.0,-8.919184684753418,5.155692100524902
431.0,2.171381711959839,21.23292350769043
432.0,9.973444938659668,-8.911386489868164
433.0,10.254474639892578,-9.66645622253418
434.0,-3.300142526626587,-9.723739624023438
435.0,8.831595420837402,6.4286370277404785
436.0,1.9227666854858398,21.12865447998047
437.0,9.729076385498047,6.244588851928711
438.0,9.518508911132812,5.843735694885254
439.0,-9.369356155395508,5.507837295532227
440.0,-3.375819444656372,-9.87435245513916
441.0,-9.783269882202148,4.826735973358154
442.0,-9.315842628479004,5.429336071014404
443.0,9.253106117248535,6.679851531982422
444.0,8.87894344329834,5.428680419921875
445.0,1.6329565048217773,21.20578384399414
446.0,-3.3932180404663086,-9.920629501342773
447.0,9.393362045288086,6.10906457901001
448.0,8.647965431213379,6.66563081741333
449.0,10.377354621887207,-8.89777660369873
450.0,2.0701792240142822,21.832805633544922
451.0,10.473437309265137,-9.318482398986816
452.0,10.452689170837402,-9.351465225219727
453.0,-9.515397071838379,4.879204273223877
454.0,2.338291883468628,21.470470428466797
455.0,8.741484642028809,6.374117374420166
456.0,-9.487934112548828,5.40247106552124
457.0,-9.11962604522705,5.643002986907959
458.0,9.997625350952148,-9.380800247192383
459.0,-9.68275260925293,5.007062911987305
460.0,-9.763507843017578,4.675777912139893
461.0,9.788735389709473,-9.429830551147461
462.0,1.7152987718582153,21.38735580444336
463.0,-9.33459758758545,5.709939002990723
464.0,9.75764274597168,5.733080863952637
465.0,9.416969299316406,6.032180309295654
466.0,10.077149391174316,-8.886330604553223
467.0,8.424357414245605,5.327423572540283
468.0,9.646328926086426,-9.379321098327637
469.0,-9.241514205932617,5.573437213897705
470.0,9.108437538146973,5.801734924316406
471.0,-9.566099166870117,4.9497175216674805
472.0,2.4631316661834717,21.47629737854004
473.0,-3.562288522720337,-9.562314987182617
474.0,10.659133911132812,-9.355557441711426
475.0,2.2538139820098877,21.303607940673828
476.0,1.6935367584228516,21.185300827026367
477.0,-3.655424118041992,-9.640386581420898
478.0,9.018646240234375,6.553740978240967
479.0,10.054004669189453,-9.338997840881348
480.0,10.101468086242676,-8.80864429473877
481.0,-8.692839622497559,5.229682445526123
482.0,9.7254056930542,6.140688896179199
483.0,-9.037447929382324,4.630185127258301
484.0,8.758286476135254,5.654148578643799
485.0,1.9105523824691772,21.341419219970703
486.0,8.103591918945312,5.9388651847839355
487.0,8.410566329956055,5.4638776779174805
488.0,10.601815223693848,-9.368871688842773
489.0,8.938324928283691,5.988570213317871
490.0,-3.394932746887207,-9.510881423950195
491.0,9.38791275024414,6.527915000915527
492.0,9.755508422851562,5.692931175231934
493.0,9.902435302734375,-8.841955184936523
494.0,2.1863696575164795,21.584020614624023
495.0,-9.050285339355469,4.762051105499268
496.0,9.051377296447754,5.529867649078369
497.0,8.503069877624512,5.423219203948975
498.0,-9.050654411315918,4.828188419342041
499.0,-9.70125961303711,4.704159259796143
500.0,10.295995712280273,-9.39317798614502
501.0,9.603377342224121,-9.0648775100708
502.0,8.771404266357422,5.614367961883545
503.0,-9.00617790222168,5.0878753662109375
504.0,9.338554382324219,6.437924861907959
505.0,-9.297820091247559,4.864512920379639
506.0,10.1359224319458,-9.284622192382812
507.0,9.924715995788574,-9.194612503051758
508.0,9.365621566772461,5.393537521362305
509.0,-3.7178497314453125,-9.525405883789062
510.0,10.33499526977539,-9.415863990783691
511.0,-9.751967430114746,4.747915744781494
512.0,-9.955254554748535,5.261112689971924
513.0,9.26191234588623,6.637048721313477
514.0,-9.531221389770508,5.592138290405273
515.0,8.193523406982422,6.260976314544678
516.0,1.6099311113357544,21.622962951660156
517.0,9.204906463623047,5.33530330657959
518.0,9.799386978149414,-9.005834579467773
519.0,9.12448501586914,6.437444686889648
520.0,1.5170669555664062,21.574676513671875
521.0,10.368874549865723,-9.04975700378418
522.0,8.203948020935059,5.951690196990967
523.0,9.44530200958252,6.152183532714844
524.0,8.596319198608398,6.054032325744629
525.0,-9.604414939880371,5.170096397399902
526.0,-8.928460121154785,4.940925598144531
527.0,-9.411016464233398,5.192736625671387
528.0,10.020986557006836,-9.655952453613281
529.0,10.275673866271973,-9.611409187316895
530.0,9.433614730834961,5.748255252838135
531.0,1.779573678970337,21.3314266204834
532.0,8.413169860839844,6.285432815551758
533.0,9.197616577148438,6.65146541595459
534.0,9.4860200881958,-9.248266220092773
535.0,-9.005826950073242,5.379746913909912
536.0,-8.765185356140137,4.792710304260254
537.0,-8.701842308044434,5.142561435699463
538.0,9.382721900939941,5.8574442863464355
539.0,10.459461212158203,-9.572233200073242
540.0,9.628602027893066,6.131355285644531
541.0,-3.4725234508514404,-9.847272872924805
542.0,10.0245361328125,-9.735190391540527
543.0,9.156426429748535,5.566240310668945
544.0,9.064781188964844,5.751379013061523
545.0,-3.69399094581604,-9.914118766784668
546.0,8.601137161254883,5.307450771331787
547.0,2.0444295406341553,21.100887298583984
548.0,-3.556689977645874,-9.819136619567871
549.0,-8.924431800842285,5.14448356628418
550.0,10.089299201965332,-9.548129081726074
551.0,-8.810489654541016,5.46128511428833
552.0,10.081412315368652,-8.871362686157227
553.0,9.94239616394043,-9.597125053405762
554.0,10.052812576293945,-8.958206176757812
555.0,2.0132226943969727,21.563663482666016
556.0,10.298181533813477,-9.503060340881348
557.0,8.962573051452637,5.6250715255737305
558.0,9.888116836547852,-9.489497184753418
559.0,-9.578190803527832,5.528003692626953
560.0,-9.028883934020996,4.718311309814453
561.0,-3.430551767349243,-9.581517219543457
562.0,8.463412284851074,6.0142316818237305
563.0,2.4340999126434326,21.229686737060547
564.0,2.1156954765319824,21.28230094909668
565.0,-9.761771202087402,5.2249226570129395
566.0,10.253348350524902,-9.047740936279297
567.0,-3.635540246963501,-9.565673828125
568.0,2.194976329803467,21.057458877563477
569.0,2.1674790382385254,21.25752067565918
570.0,-9.126470565795898,4.832606315612793
571.0,9.069808006286621,5.600219249725342
572.0,2.081575393676758,21.30621337890625
573.0,8.40412425994873,5.462866306304932
574.0,9.898398399353027,-9.125051498413086
575.0,9.442758560180664,6.757200241088867
576.0,8.410104751586914,6.459516525268555
577.0,2.3975303173065186,21.19399070739746
578.0,-3.2938568592071533,-9.599708557128906
579.0,8.556181907653809,5.651212215423584
580.0,9.742907524108887,-9.40975570678711
581.0,2.1951005458831787,21.440082550048828
582.0,-3.722609519958496,-9.700963020324707
583.0,8.259385108947754,5.718502521514893
584.0,-9.725359916687012,4.730743885040283
585.0,8.304664611816406,6.208854675292969
586.0,-9.401239395141602,4.836670398712158
587.0,9.831414222717285,5.90092134475708
588.0,10.01673698425293,-9.020503044128418
589.0,-3.7688519954681396,-10.001276969909668
590.0,8.420655250549316,5.931317329406738
591.0,8.502089500427246,6.250215530395508
592.0,-9.651151657104492,4.587003707885742
593.0,1.8788994550704956,21.67213249206543
594.0,9.150803565979004,6.168612957000732
595.0,-3.7874786853790283,-9.82065486907959
596.0,10.486988067626953,-8.923341751098633
597.0,9.600748062133789,6.185956954956055
598.0,-8.710558891296387,4.9055657386779785
599.0,8.702658653259277,6.669956207275391
600.0,8.805473327636719,5.9287567138671875
601.0,9.307796478271484,6.283425331115723
602.0,10.297722816467285,-9.144551277160645
603.0,-9.349968910217285,5.675266742706299
604.0,2.104779005050659,21.151321411132812
605.0,-8.736145973205566,5.255949974060059
606.0,-9.755439758300781,5.212122917175293
607.0,2.3547775745391846,21.372716903686523
608.0,-8.875422477722168,5.284747123718262
609.0,8.327784538269043,6.326900005340576
610.0,8.725899696350098,5.826144695281982
611.0,8.966633796691895,6.101678848266602
612.0,2.2208924293518066,21.192522048950195
613.0,9.229372024536133,6.115530967712402
614.0,-9.2401123046875,4.56974458694458
615.0,2.321147918701172,21.372953414916992
616.0,-8.780685424804688,4.957396030426025
617.0,-3.397787570953369,-9.747061729431152
618.0,-3.632317543029785,-9.712799072265625
619.0,8.696514129638672,5.814391613006592
620.0,-9.517027854919434,5.250536918640137
621.0,10.018574714660645,-9.749920845031738
622.0,8.49189567565918,6.432592868804932
623.0,1.7507356405258179,21.261869430541992
624.0,9.286602973937988,5.902019500732422
625.0,-9.250967025756836,4.953951835632324
626.0,9.132631301879883,6.419512748718262
627.0,-9.012526512145996,4.549998760223389
628.0,2.2075252532958984,21.79977035522461
629.0,2.2535738945007324,21.640657424926758
630.0,9.93892765045166,-9.44149398803711
631.0,9.911370277404785,-9.0798921585083
632.0,8.439970970153809,5.997921943664551
633.0,-9.630549430847168,5.048812389373779
634.0,-9.192403793334961,4.660353183746338
635.0,-9.344731330871582,4.715996265411377
636.0,9.725671768188477,6.0164947509765625
637.0,9.532024383544922,5.35804557800293
638.0,9.663886070251465,6.028167247772217
639.0,8.744132041931152,6.24432373046875
640.0,-9.120491027832031,5.3248748779296875
641.0,9.350984573364258,5.718960285186768
642.0,8.745433807373047,6.455907344818115
643.0,-9.053619384765625,5.297144412994385
644.0,-3.5380771160125732,-9.937581062316895
645.0,1.833264708518982,21.45135498046875
646.0,9.76341724395752,-9.234375
647.0,-3.3498950004577637,-9.612175941467285
648.0,-3.241727828979492,-9.647306442260742
649.0,10.221111297607422,-9.546222686767578
650.0,-3.4474666118621826,-9.883421897888184
651.0,-3.609675407409668,-9.736333847045898
652.0,2.2205305099487305,21.346477508544922
653.0,1.8012769222259521,21.69363021850586
654.0,10.261953353881836,-9.244684219360352
655.0,9.159329414367676,6.739016532897949
656.0,9.131792068481445,6.730960369110107
657.0,10.38541030883789,-9.605366706848145
658.0,9.825568199157715,-9.32497787475586
659.0,-9.26834487915039,5.256758689880371
660.0,-9.457633018493652,5.457727432250977
661.0,1.7354844808578491,21.23697853088379
662.0,-9.200016975402832,4.994503974914551
663.0,9.200411796569824,5.4667863845825195
664.0,8.863151550292969,5.66658353805542
665.0,-3.4321203231811523,-9.805635452270508
666.0,9.416193962097168,6.068779468536377
667.0,9.740171432495117,-9.209420204162598
668.0,1.6416316032409668,21.414419174194336
669.0,-9.707418441772461,4.718903064727783
670.0,-9.801705360412598,5.208111763000488
671.0,-9.3283109664917,5.304863452911377
